,index,LCLid,Enabled At,Disabled At,Duration
4738,300,360,10-03-2012 11:00,28-02-2014 00:00,719 days 13:00:00
4737,301,361,10-03-2012 12:00,28-02-2014 00:00,719 days 12:00:00
4735,302,362,12-03-2012 09:00,28-02-2014 00:00,717 days 15:00:00
4734,303,363,12-03-2012 09:30,28-02-2014 00:00,717 days 14:30:00
4733,304,364,12-03-2012 09:30,28-02-2014 00:00,717 days 14:30:00
4732,305,365,12-03-2012 09:30,28-02-2014 00:00,717 days 14:30:00
4731,58,366,12-03-2012 09:30,28-02-2014 00:00,717 days 14:30:00
4730,306,367,12-03-2012 10:00,28-02-2014 00:00,717 days 14:00:00
4727,307,368,12-03-2012 10:30,28-02-2014 00:00,717 days 13:30:00
4729,59,369,12-03-2012 10:30,28-02-2014 00:00,717 days 13:30:00
4728,308,370,12-03-2012 10:30,28-02-2014 00:00,717 days 13:30:00
4726,309,371,12-03-2012 11:30,28-02-2014 00:00,717 days 12:30:00
4725,310,372,12-03-2012 11:30,28-02-2014 00:00,717 days 12:30:00
4724,311,373,12-03-2012 11:30,28-02-2014 00:00,717 days 12:30:00
4722,312,374,12-03-2012 13:00,28-02-2014 00:00,717 days 11:00:00
4721,313,375,12-03-2012 13:00,28-02-2014 00:00,717 days 11:00:00
4723,314,376,12-03-2012 13:00,28-02-2014 00:00,717 days 11:00:00
4720,315,377,12-03-2012 13:30,28-02-2014 00:00,717 days 10:30:00
4719,316,378,12-03-2012 15:00,28-02-2014 00:00,717 days 09:00:00
692,317,379,12-03-2012 15:30,31-07-2013 00:00,505 days 08:30:00
4717,318,380,13-03-2012 08:30,28-02-2014 00:00,716 days 15:30:00
4718,319,381,13-03-2012 08:30,28-02-2014 00:00,716 days 15:30:00
4716,320,382,13-03-2012 09:30,28-02-2014 00:00,716 days 14:30:00
4714,60,383,13-03-2012 10:00,28-02-2014 00:00,716 days 14:00:00
4715,61,384,13-03-2012 10:00,28-02-2014 00:00,716 days 14:00:00
4713,321,385,13-03-2012 10:00,28-02-2014 00:00,716 days 14:00:00
4712,322,386,13-03-2012 10:30,28-02-2014 00:00,716 days 13:30:00
4711,323,387,13-03-2012 10:30,28-02-2014 00:00,716 days 13:30:00
4710,324,388,13-03-2012 10:30,28-02-2014 00:00,716 days 13:30:00
4709,325,389,13-03-2012 10:30,28-02-2014 00:00,716 days 13:30:00
4708,326,390,13-03-2012 10:30,28-02-2014 00:00,716 days 13:30:00
4706,327,391,13-03-2012 11:00,28-02-2014 00:00,716 days 13:00:00
4707,62,392,13-03-2012 11:00,28-02-2014 00:00,716 days 13:00:00
100,328,393,13-03-2012 11:30,18-12-2012 15:15,280 days 03:45:17
4705,329,394,13-03-2012 12:30,28-02-2014 00:00,716 days 11:30:00
4704,63,395,13-03-2012 13:00,28-02-2014 00:00,716 days 11:00:00
4703,330,396,13-03-2012 13:00,28-02-2014 00:00,716 days 11:00:00
4702,331,397,13-03-2012 13:30,28-02-2014 00:00,716 days 10:30:00
4701,332,398,13-03-2012 15:00,28-02-2014 00:00,716 days 09:00:00
1760,333,399,14-03-2012 09:00,19-11-2013 00:00,614 days 15:00:00
4700,334,400,14-03-2012 09:00,28-02-2014 00:00,715 days 15:00:00
4699,64,401,14-03-2012 09:30,28-02-2014 00:00,715 days 14:30:00
4698,65,402,14-03-2012 09:30,28-02-2014 00:00,715 days 14:30:00
4697,335,403,14-03-2012 10:00,28-02-2014 00:00,715 days 14:00:00
4696,336,404,14-03-2012 10:30,28-02-2014 00:00,715 days 13:30:00
4568,337,405,21-03-2012 09:30,28-02-2014 00:00,708 days 14:30:00
4562,66,406,21-03-2012 10:00,28-02-2014 00:00,708 days 14:00:00
4563,338,407,21-03-2012 10:00,28-02-2014 00:00,708 days 14:00:00
4565,67,408,21-03-2012 10:00,28-02-2014 00:00,708 days 14:00:00
4566,339,409,21-03-2012 10:00,28-02-2014 00:00,708 days 14:00:00
92,340,410,21-03-2012 10:00,18-12-2012 15:15,272 days 05:15:34
4564,341,411,21-03-2012 10:00,28-02-2014 00:00,708 days 14:00:00
4561,342,412,21-03-2012 10:30,28-02-2014 00:00,708 days 13:30:00
4560,343,413,21-03-2012 10:30,28-02-2014 00:00,708 days 13:30:00
4559,344,414,21-03-2012 11:00,28-02-2014 00:00,708 days 13:00:00
4558,345,415,21-03-2012 11:00,28-02-2014 00:00,708 days 13:00:00
4556,346,416,21-03-2012 11:30,28-02-2014 00:00,708 days 12:30:00
4557,347,417,21-03-2012 11:30,28-02-2014 00:00,708 days 12:30:00
4555,68,418,21-03-2012 11:30,28-02-2014 00:00,708 days 12:30:00
4553,348,419,21-03-2012 12:00,28-02-2014 00:00,708 days 12:00:00
4554,349,420,21-03-2012 12:00,28-02-2014 00:00,708 days 12:00:00
4551,69,421,21-03-2012 12:30,28-02-2014 00:00,708 days 11:30:00
4552,350,422,21-03-2012 12:30,28-02-2014 00:00,708 days 11:30:00
4550,351,423,21-03-2012 13:00,28-02-2014 00:00,708 days 11:00:00
4548,352,424,21-03-2012 14:30,28-02-2014 00:00,708 days 09:30:00
4549,353,425,21-03-2012 14:30,28-02-2014 00:00,708 days 09:30:00
4546,354,426,21-03-2012 14:30,28-02-2014 00:00,708 days 09:30:00
4547,355,427,21-03-2012 14:30,28-02-2014 00:00,708 days 09:30:00
4544,356,428,21-03-2012 15:30,28-02-2014 00:00,708 days 08:30:00
4545,357,429,21-03-2012 15:30,28-02-2014 00:00,708 days 08:30:00
4542,358,430,22-03-2012 09:00,28-02-2014 00:00,707 days 15:00:00
4543,359,431,22-03-2012 09:00,28-02-2014 00:00,707 days 15:00:00
162,360,432,22-03-2012 09:00,27-02-2013 00:00,341 days 15:00:00
4541,70,433,22-03-2012 09:30,28-02-2014 00:00,707 days 14:30:00
4540,361,434,22-03-2012 10:00,28-02-2014 00:00,707 days 14:00:00
4539,362,435,22-03-2012 10:30,28-02-2014 00:00,707 days 13:30:00
4537,363,436,22-03-2012 10:30,28-02-2014 00:00,707 days 13:30:00
4538,364,437,22-03-2012 10:30,28-02-2014 00:00,707 days 13:30:00
1682,365,438,22-03-2012 10:30,18-11-2013 00:00,605 days 13:30:00
4535,71,439,22-03-2012 11:00,28-02-2014 00:00,707 days 13:00:00
4536,366,440,22-03-2012 11:00,28-02-2014 00:00,707 days 13:00:00
4533,367,441,22-03-2012 12:00,28-02-2014 00:00,707 days 12:00:00
4534,368,442,22-03-2012 12:00,28-02-2014 00:00,707 days 12:00:00
4531,369,443,22-03-2012 12:00,28-02-2014 00:00,707 days 12:00:00
4532,370,444,22-03-2012 12:00,28-02-2014 00:00,707 days 12:00:00
4530,371,445,22-03-2012 13:00,28-02-2014 00:00,707 days 11:00:00
4529,372,446,22-03-2012 13:30,28-02-2014 00:00,707 days 10:30:00
4528,72,447,22-03-2012 13:30,28-02-2014 00:00,707 days 10:30:00
4526,373,448,22-03-2012 14:30,28-02-2014 00:00,707 days 09:30:00
4527,374,449,22-03-2012 14:30,28-02-2014 00:00,707 days 09:30:00
252,375,450,22-03-2012 15:30,15-05-2013 00:00,418 days 08:30:00
4525,73,451,23-03-2012 09:00,28-02-2014 00:00,706 days 15:00:00
4524,376,452,23-03-2012 09:00,28-02-2014 00:00,706 days 15:00:00
4521,377,453,23-03-2012 09:30,28-02-2014 00:00,706 days 14:30:00
4522,378,454,23-03-2012 09:30,28-02-2014 00:00,706 days 14:30:00
4523,379,455,23-03-2012 09:30,28-02-2014 00:00,706 days 14:30:00
1200,74,456,23-03-2012 10:00,03-11-2013 23:30,590 days 13:30:00
4520,380,457,23-03-2012 10:00,28-02-2014 00:00,706 days 14:00:00
251,381,458,23-03-2012 10:30,15-05-2013 00:00,417 days 13:30:00
4514,382,459,23-03-2012 10:30,28-02-2014 00:00,706 days 13:30:00
1188,383,460,23-03-2012 10:30,31-10-2013 00:00,586 days 13:30:00
4516,75,461,23-03-2012 10:00,28-02-2014 00:00,706 days 14:00:00
4495,384,462,24-03-2012 00:30,28-02-2014 00:00,705 days 23:30:00
1157,385,463,23-03-2012 10:30,16-10-2013 00:00,571 days 13:30:00
4518,76,464,23-03-2012 10:00,28-02-2014 00:00,706 days 14:00:00
4517,77,465,23-03-2012 10:00,28-02-2014 00:00,706 days 14:00:00
4519,386,466,23-03-2012 10:00,28-02-2014 00:00,706 days 14:00:00
1198,78,467,23-03-2012 10:30,03-11-2013 23:30,590 days 13:00:00
4515,387,468,23-03-2012 10:30,28-02-2014 00:00,706 days 13:30:00
283,388,469,23-03-2012 11:00,01-06-2013 23:30,435 days 12:30:00
4513,79,470,23-03-2012 11:00,28-02-2014 00:00,706 days 13:00:00
4512,389,471,23-03-2012 11:30,28-02-2014 00:00,706 days 12:30:00
4511,390,472,23-03-2012 12:00,28-02-2014 00:00,706 days 12:00:00
4510,391,473,23-03-2012 12:00,28-02-2014 00:00,706 days 12:00:00
4509,392,474,23-03-2012 12:30,28-02-2014 00:00,706 days 11:30:00
4508,80,475,23-03-2012 13:00,28-02-2014 00:00,706 days 11:00:00
4505,393,476,23-03-2012 13:30,28-02-2014 00:00,706 days 10:30:00
4506,394,477,23-03-2012 13:30,28-02-2014 00:00,706 days 10:30:00
4504,81,478,23-03-2012 13:30,28-02-2014 00:00,706 days 10:30:00
4507,395,479,23-03-2012 13:30,28-02-2014 00:00,706 days 10:30:00
4503,396,480,23-03-2012 14:00,28-02-2014 00:00,706 days 10:00:00
4502,397,481,23-03-2012 14:00,28-02-2014 00:00,706 days 10:00:00
4501,398,482,23-03-2012 14:30,28-02-2014 00:00,706 days 09:30:00
4500,399,483,23-03-2012 14:30,28-02-2014 00:00,706 days 09:30:00
4499,400,484,23-03-2012 15:00,28-02-2014 00:00,706 days 09:00:00
4498,401,485,23-03-2012 15:00,28-02-2014 00:00,706 days 09:00:00
201,402,486,23-03-2012 15:30,07-04-2013 23:30,380 days 08:00:00
4497,82,487,23-03-2012 16:00,28-02-2014 00:00,706 days 08:00:00
4496,403,488,23-03-2012 16:30,28-02-2014 00:00,706 days 07:30:00
4494,404,489,24-03-2012 08:30,28-02-2014 00:00,705 days 15:30:00
4493,405,490,24-03-2012 10:00,28-02-2014 00:00,705 days 14:00:00
168,406,491,24-03-2012 10:00,07-03-2013 00:00,347 days 14:00:00
4492,407,492,24-03-2012 10:30,28-02-2014 00:00,705 days 13:30:00
4491,408,493,24-03-2012 11:30,28-02-2014 00:00,705 days 12:30:00
1936,83,494,24-03-2012 12:00,09-12-2013 23:30,625 days 11:30:00
159,409,495,24-03-2012 13:00,27-02-2013 00:00,339 days 11:00:00
4490,410,496,26-03-2012 08:30,28-02-2014 00:00,703 days 15:30:00
4489,84,497,26-03-2012 08:30,28-02-2014 00:00,703 days 15:30:00
4488,411,498,26-03-2012 09:00,28-02-2014 00:00,703 days 15:00:00
4487,412,499,26-03-2012 09:00,28-02-2014 00:00,703 days 15:00:00
4485,85,500,26-03-2012 09:30,28-02-2014 00:00,703 days 14:30:00
4486,413,501,26-03-2012 09:30,28-02-2014 00:00,703 days 14:30:00
4484,414,502,26-03-2012 10:30,28-02-2014 00:00,703 days 13:30:00
4483,415,503,26-03-2012 10:30,28-02-2014 00:00,703 days 13:30:00
4482,416,504,26-03-2012 10:30,28-02-2014 00:00,703 days 13:30:00
4481,417,505,26-03-2012 11:30,28-02-2014 00:00,703 days 12:30:00
4480,418,506,26-03-2012 12:30,28-02-2014 00:00,703 days 11:30:00
4479,419,507,26-03-2012 12:30,28-02-2014 00:00,703 days 11:30:00
4478,420,508,26-03-2012 14:00,28-02-2014 00:00,703 days 10:00:00
4477,421,509,26-03-2012 14:30,28-02-2014 00:00,703 days 09:30:00
4476,422,510,27-03-2012 09:00,28-02-2014 00:00,702 days 15:00:00
4475,423,511,27-03-2012 09:00,28-02-2014 00:00,702 days 15:00:00
219,86,512,27-03-2012 09:30,29-04-2013 23:30,398 days 14:00:00
4474,424,513,27-03-2012 09:30,28-02-2014 00:00,702 days 14:30:00
4473,425,514,27-03-2012 10:00,28-02-2014 00:00,702 days 14:00:00
4472,426,515,27-03-2012 10:30,28-02-2014 00:00,702 days 13:30:00
4471,427,516,27-03-2012 11:00,28-02-2014 00:00,702 days 13:00:00
2871,428,517,27-03-2012 11:30,08-01-2014 00:00,651 days 12:30:00
4470,429,518,27-03-2012 11:30,28-02-2014 00:00,702 days 12:30:00
4469,430,519,27-03-2012 12:30,28-02-2014 00:00,702 days 11:30:00
4468,431,520,27-03-2012 12:30,28-02-2014 00:00,702 days 11:30:00
4467,87,521,27-03-2012 13:30,28-02-2014 00:00,702 days 10:30:00
4466,432,522,27-03-2012 14:00,28-02-2014 00:00,702 days 10:00:00
4465,88,523,27-03-2012 15:30,28-02-2014 00:00,702 days 08:30:00
4464,433,524,28-03-2012 08:00,28-02-2014 00:00,701 days 16:00:00
4463,89,525,28-03-2012 08:30,28-02-2014 00:00,701 days 15:30:00
4462,434,526,28-03-2012 09:30,28-02-2014 00:00,701 days 14:30:00
4461,435,527,28-03-2012 09:30,28-02-2014 00:00,701 days 14:30:00
4444,436,528,01-04-2012 00:30,27-02-2014 00:00,696 days 23:30:00
4458,90,529,28-03-2012 10:00,28-02-2014 00:00,701 days 14:00:00
4459,437,530,28-03-2012 10:00,28-02-2014 00:00,701 days 14:00:00
4460,438,531,28-03-2012 10:00,28-02-2014 00:00,701 days 14:00:00
4457,439,532,28-03-2012 11:00,28-02-2014 00:00,701 days 13:00:00
4456,440,533,28-03-2012 12:00,28-02-2014 00:00,701 days 12:00:00
183,441,534,28-03-2012 13:30,27-03-2013 00:00,363 days 10:30:00
4329,442,535,10-04-2012 10:00,28-02-2014 00:00,688 days 14:00:00
4328,443,536,10-04-2012 11:00,28-02-2014 00:00,688 days 13:00:00
121,91,537,10-04-2012 11:00,03-02-2013 23:30,299 days 12:30:00
4327,444,538,10-04-2012 11:00,28-02-2014 00:00,688 days 13:00:00
4325,445,539,10-04-2012 11:30,28-02-2014 00:00,688 days 12:30:00
160,446,540,10-04-2012 11:30,16-03-2013 00:00,339 days 12:30:00
4326,447,541,10-04-2012 11:30,28-02-2014 00:00,688 days 12:30:00
4324,448,542,10-04-2012 12:00,28-02-2014 00:00,688 days 12:00:00
4323,449,543,10-04-2012 12:30,28-02-2014 00:00,688 days 11:30:00
4322,92,544,10-04-2012 12:30,28-02-2014 00:00,688 days 11:30:00
3724,450,545,10-04-2012 13:00,11-02-2014 00:00,671 days 11:00:00
142,451,546,10-04-2012 13:00,27-02-2013 00:00,322 days 11:00:00
4321,452,547,10-04-2012 13:00,28-02-2014 00:00,688 days 11:00:00
4320,453,548,10-04-2012 14:00,28-02-2014 00:00,688 days 10:00:00
4319,93,549,11-04-2012 07:30,28-02-2014 00:00,687 days 16:30:00
4318,454,550,11-04-2012 08:00,28-02-2014 00:00,687 days 16:00:00
4317,455,551,11-04-2012 08:30,28-02-2014 00:00,687 days 15:30:00
4314,456,552,11-04-2012 09:00,28-02-2014 00:00,687 days 15:00:00
4313,457,553,11-04-2012 09:00,28-02-2014 00:00,687 days 15:00:00
4316,458,554,11-04-2012 09:00,28-02-2014 00:00,687 days 15:00:00
4311,459,555,11-04-2012 09:00,28-02-2014 00:00,687 days 15:00:00
4312,460,556,11-04-2012 09:00,28-02-2014 00:00,687 days 15:00:00
4315,461,557,11-04-2012 09:00,28-02-2014 00:00,687 days 15:00:00
4285,462,558,12-04-2012 00:30,28-02-2014 00:00,686 days 23:30:00
4310,463,559,11-04-2012 09:30,28-02-2014 00:00,687 days 14:30:00
4309,464,560,11-04-2012 09:30,28-02-2014 00:00,687 days 14:30:00
4303,94,561,11-04-2012 10:00,28-02-2014 00:00,687 days 14:00:00
4308,465,562,11-04-2012 10:00,28-02-2014 00:00,687 days 14:00:00
4307,466,563,11-04-2012 10:00,28-02-2014 00:00,687 days 14:00:00
4306,467,564,11-04-2012 10:00,28-02-2014 00:00,687 days 14:00:00
4304,95,565,11-04-2012 10:00,28-02-2014 00:00,687 days 14:00:00
4301,468,566,11-04-2012 10:30,28-02-2014 00:00,687 days 13:30:00
153,469,567,11-04-2012 10:30,07-03-2013 00:00,329 days 13:30:00
4305,470,568,11-04-2012 10:00,28-02-2014 00:00,687 days 14:00:00
4302,471,569,11-04-2012 10:00,28-02-2014 00:00,687 days 14:00:00
4300,472,570,11-04-2012 10:30,28-02-2014 00:00,687 days 13:30:00
4286,473,571,12-04-2012 00:30,28-02-2014 00:00,686 days 23:30:00
4298,474,572,11-04-2012 11:00,28-02-2014 00:00,687 days 13:00:00
4297,475,573,11-04-2012 11:00,28-02-2014 00:00,687 days 13:00:00
4296,476,574,11-04-2012 11:00,28-02-2014 00:00,687 days 13:00:00
4294,477,575,11-04-2012 11:30,28-02-2014 00:00,687 days 12:30:00
4295,478,576,11-04-2012 11:30,28-02-2014 00:00,687 days 12:30:00
4293,479,577,11-04-2012 12:00,28-02-2014 00:00,687 days 12:00:00
4290,480,578,11-04-2012 12:30,28-02-2014 00:00,687 days 11:30:00
4292,481,579,11-04-2012 12:00,28-02-2014 00:00,687 days 12:00:00
4291,482,580,11-04-2012 12:30,28-02-2014 00:00,687 days 11:30:00
4289,483,581,11-04-2012 13:00,28-02-2014 00:00,687 days 11:00:00
4288,96,582,11-04-2012 13:00,28-02-2014 00:00,687 days 11:00:00
4287,97,583,11-04-2012 14:00,28-02-2014 00:00,687 days 10:00:00
4280,98,584,12-04-2012 08:00,28-02-2014 00:00,686 days 16:00:00
4284,484,585,12-04-2012 08:00,28-02-2014 00:00,686 days 16:00:00
4279,99,586,12-04-2012 08:00,28-02-2014 00:00,686 days 16:00:00
4281,100,587,12-04-2012 08:00,28-02-2014 00:00,686 days 16:00:00
4283,485,588,12-04-2012 08:00,28-02-2014 00:00,686 days 16:00:00
4278,486,589,12-04-2012 08:30,28-02-2014 00:00,686 days 15:30:00
4277,101,590,12-04-2012 08:30,28-02-2014 00:00,686 days 15:30:00
4276,487,591,12-04-2012 09:00,28-02-2014 00:00,686 days 15:00:00
4275,488,592,12-04-2012 09:00,28-02-2014 00:00,686 days 15:00:00
4271,102,593,12-04-2012 09:30,28-02-2014 00:00,686 days 14:30:00
4269,489,594,12-04-2012 09:30,28-02-2014 00:00,686 days 14:30:00
4273,103,595,12-04-2012 09:30,28-02-2014 00:00,686 days 14:30:00
4274,490,596,12-04-2012 09:00,28-02-2014 00:00,686 days 15:00:00
4272,491,597,12-04-2012 09:30,28-02-2014 00:00,686 days 14:30:00
4270,104,598,12-04-2012 09:30,28-02-2014 00:00,686 days 14:30:00
4267,492,599,12-04-2012 10:00,28-02-2014 00:00,686 days 14:00:00
4268,493,600,12-04-2012 09:30,28-02-2014 00:00,686 days 14:30:00
4266,494,601,12-04-2012 10:00,28-02-2014 00:00,686 days 14:00:00
141,495,602,12-04-2012 10:00,27-02-2013 00:00,320 days 14:00:00
4262,496,603,12-04-2012 10:30,28-02-2014 00:00,686 days 13:30:00
4263,497,604,12-04-2012 10:30,28-02-2014 00:00,686 days 13:30:00
4264,105,605,12-04-2012 10:30,28-02-2014 00:00,686 days 13:30:00
133,498,606,12-04-2012 10:30,18-02-2013 00:00,311 days 13:30:00
151,499,607,12-04-2012 10:30,07-03-2013 00:00,328 days 13:30:00
4261,500,608,12-04-2012 11:00,28-02-2014 00:00,686 days 13:00:00
4260,106,609,12-04-2012 11:30,28-02-2014 00:00,686 days 12:30:00
4259,501,610,12-04-2012 11:30,28-02-2014 00:00,686 days 12:30:00
4257,107,611,12-04-2012 12:00,28-02-2014 00:00,686 days 12:00:00
4258,502,612,12-04-2012 12:00,28-02-2014 00:00,686 days 12:00:00
4256,503,613,12-04-2012 12:30,28-02-2014 00:00,686 days 11:30:00
4255,504,614,12-04-2012 12:30,28-02-2014 00:00,686 days 11:30:00
4253,505,615,12-04-2012 12:30,28-02-2014 00:00,686 days 11:30:00
4254,506,616,12-04-2012 12:30,28-02-2014 00:00,686 days 11:30:00
4252,108,617,12-04-2012 13:00,28-02-2014 00:00,686 days 11:00:00
4251,507,618,12-04-2012 13:00,28-02-2014 00:00,686 days 11:00:00
70,508,619,12-04-2012 13:30,18-12-2012 15:16,250 days 01:46:14
4250,109,620,12-04-2012 13:30,28-02-2014 00:00,686 days 10:30:00
4249,509,621,12-04-2012 14:00,28-02-2014 00:00,686 days 10:00:00
4248,510,622,13-04-2012 08:00,28-02-2014 00:00,685 days 16:00:00
4245,511,623,13-04-2012 08:00,28-02-2014 00:00,685 days 16:00:00
4247,512,624,13-04-2012 08:00,28-02-2014 00:00,685 days 16:00:00
4242,513,625,13-04-2012 08:30,28-02-2014 00:00,685 days 15:30:00
4246,514,626,13-04-2012 08:00,28-02-2014 00:00,685 days 16:00:00
4243,515,627,13-04-2012 08:30,28-02-2014 00:00,685 days 15:30:00
4244,110,628,13-04-2012 08:30,28-02-2014 00:00,685 days 15:30:00
4239,516,629,13-04-2012 09:00,28-02-2014 00:00,685 days 15:00:00
4241,517,630,13-04-2012 09:00,28-02-2014 00:00,685 days 15:00:00
4236,518,631,13-04-2012 09:00,28-02-2014 00:00,685 days 15:00:00
4237,519,632,13-04-2012 09:00,28-02-2014 00:00,685 days 15:00:00
4235,111,633,13-04-2012 09:00,28-02-2014 00:00,685 days 15:00:00
4238,520,634,13-04-2012 09:00,28-02-2014 00:00,685 days 15:00:00
4234,112,635,13-04-2012 09:00,28-02-2014 00:00,685 days 15:00:00
322,521,636,13-04-2012 09:00,20-07-2013 00:00,462 days 15:00:00
4240,522,637,13-04-2012 09:00,28-02-2014 00:00,685 days 15:00:00
4233,523,638,13-04-2012 09:30,28-02-2014 00:00,685 days 14:30:00
4231,524,639,13-04-2012 10:00,28-02-2014 00:00,685 days 14:00:00
4232,113,640,13-04-2012 10:00,28-02-2014 00:00,685 days 14:00:00
4230,114,641,13-04-2012 10:30,28-02-2014 00:00,685 days 13:30:00
4228,525,642,13-04-2012 10:30,28-02-2014 00:00,685 days 13:30:00
4227,526,643,13-04-2012 10:30,28-02-2014 00:00,685 days 13:30:00
4229,527,644,13-04-2012 10:30,28-02-2014 00:00,685 days 13:30:00
4226,528,645,13-04-2012 11:30,28-02-2014 00:00,685 days 12:30:00
4225,529,646,13-04-2012 11:30,28-02-2014 00:00,685 days 12:30:00
4224,530,647,13-04-2012 11:30,28-02-2014 00:00,685 days 12:30:00
468,531,648,23-10-2012 00:30,28-02-2014 00:00,492 days 23:30:00
4223,532,649,13-04-2012 11:30,28-02-2014 00:00,685 days 12:30:00
4221,533,650,13-04-2012 12:00,28-02-2014 00:00,685 days 12:00:00
4222,534,651,13-04-2012 12:00,28-02-2014 00:00,685 days 12:00:00
4219,535,652,13-04-2012 12:30,28-02-2014 00:00,685 days 11:30:00
4218,115,653,13-04-2012 13:00,28-02-2014 00:00,685 days 11:00:00
4217,536,654,13-04-2012 13:00,28-02-2014 00:00,685 days 11:00:00
4214,537,655,13-04-2012 13:30,28-02-2014 00:00,685 days 10:30:00
4215,538,656,13-04-2012 13:30,28-02-2014 00:00,685 days 10:30:00
4216,539,657,13-04-2012 13:30,28-02-2014 00:00,685 days 10:30:00
4213,540,658,13-04-2012 13:30,28-02-2014 00:00,685 days 10:30:00
4210,541,659,14-04-2012 08:00,28-02-2014 00:00,684 days 16:00:00
4211,542,660,14-04-2012 08:00,28-02-2014 00:00,684 days 16:00:00
4212,543,661,14-04-2012 08:00,28-02-2014 00:00,684 days 16:00:00
4207,544,662,14-04-2012 08:30,28-02-2014 00:00,684 days 15:30:00
4208,545,663,14-04-2012 08:30,28-02-2014 00:00,684 days 15:30:00
4209,546,664,14-04-2012 08:30,28-02-2014 00:00,684 days 15:30:00
4092,116,665,18-04-2012 09:00,28-02-2014 00:00,680 days 15:00:00
1179,117,666,18-04-2012 09:30,18-11-2013 23:30,579 days 14:00:00
4086,547,667,18-04-2012 09:30,28-02-2014 00:00,680 days 14:30:00
649,548,668,18-04-2012 09:30,04-09-2013 00:00,503 days 14:30:00
4083,549,669,18-04-2012 09:30,28-02-2014 00:00,680 days 14:30:00
4084,550,670,18-04-2012 09:30,28-02-2014 00:00,680 days 14:30:00
4085,551,671,18-04-2012 09:30,28-02-2014 00:00,680 days 14:30:00
4080,118,672,18-04-2012 10:00,28-02-2014 00:00,680 days 14:00:00
4079,119,673,18-04-2012 10:00,28-02-2014 00:00,680 days 14:00:00
4082,552,674,18-04-2012 10:00,28-02-2014 00:00,680 days 14:00:00
4078,553,675,18-04-2012 10:00,28-02-2014 00:00,680 days 14:00:00
4081,554,676,18-04-2012 10:00,28-02-2014 00:00,680 days 14:00:00
4072,555,677,18-04-2012 10:30,28-02-2014 00:00,680 days 13:30:00
4073,556,678,18-04-2012 10:30,28-02-2014 00:00,680 days 13:30:00
4076,557,679,18-04-2012 10:30,28-02-2014 00:00,680 days 13:30:00
4077,120,680,18-04-2012 10:30,28-02-2014 00:00,680 days 13:30:00
4074,121,681,18-04-2012 10:30,28-02-2014 00:00,680 days 13:30:00
4069,558,682,18-04-2012 11:00,28-02-2014 00:00,680 days 13:00:00
4068,122,683,18-04-2012 11:00,28-02-2014 00:00,680 days 13:00:00
4075,559,684,18-04-2012 10:30,28-02-2014 00:00,680 days 13:30:00
4070,560,685,18-04-2012 11:00,28-02-2014 00:00,680 days 13:00:00
4071,561,686,18-04-2012 11:00,28-02-2014 00:00,680 days 13:00:00
4067,123,687,18-04-2012 11:30,28-02-2014 00:00,680 days 12:30:00
4065,124,688,18-04-2012 11:30,28-02-2014 00:00,680 days 12:30:00
